transcript_id	gene_id	gene_name	type	gene_id.short	transcript_id.short	has_geneQTL	has_isofQTL	class	shared_isof	distinct_isof	subclass
ENSG00000066136.20_4	ENSG00000066136.20_4	NFYC	gene	ENSG00000066136	ENSG00000066136	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000010803.16_7	ENSG00000010803.16_7	SCMH1	gene	ENSG00000010803	ENSG00000010803	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000127124.16_7	ENSG00000127124.16_7	HIVEP3	gene	ENSG00000127124	ENSG00000127124	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000127125.9_5	ENSG00000127125.9_5	PPCS	gene	ENSG00000127125	ENSG00000127125	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000171960.11_6	ENSG00000171960.11_6	PPIH	gene	ENSG00000171960	ENSG00000171960	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117385.16_5	ENSG00000117385.16_5	P3H1	gene	ENSG00000117385	ENSG00000117385	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000177868.12_5	ENSG00000177868.12_5	SVBP	gene	ENSG00000177868	ENSG00000177868	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000164011.18_6	ENSG00000164011.18_6	ZNF691	gene	ENSG00000164011	ENSG00000164011	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117394.23_8	ENSG00000117394.23_8	SLC2A1	gene	ENSG00000117394	ENSG00000117394	TRUE	TRUE	eGene eIsof	FALSE	TRUE	Distinct only
ENSG00000227533.6_6	ENSG00000227533.6_6	SLC2A1-AS1	gene	ENSG00000227533	ENSG00000227533	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117395.12_6	ENSG00000117395.12_6	EBNA1BP2	gene	ENSG00000117395	ENSG00000117395	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000117399.14_4	ENSG00000117399.14_4	CDC20	gene	ENSG00000117399	ENSG00000117399	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000159479.17_5	ENSG00000159479.17_5	MED8	gene	ENSG00000159479	ENSG00000159479	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000178922.16_7	ENSG00000178922.16_7	HYI	gene	ENSG00000178922	ENSG00000178922	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000159214.13_5	ENSG00000159214.13_5	CCDC24	gene	ENSG00000159214	ENSG00000159214	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000178028.14_6	ENSG00000178028.14_6	DMAP1	gene	ENSG00000178028	ENSG00000178028	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000117419.16_7	ENSG00000117419.16_7	ERI3	gene	ENSG00000117419	ENSG00000117419	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000126106.14_5	ENSG00000126106.14_5	TMEM53	gene	ENSG00000126106	ENSG00000126106	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000142937.12_4	ENSG00000142937.12_4	RPS8	gene	ENSG00000142937	ENSG00000142937	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000142959.5_5	ENSG00000142959.5_5	BEST4	gene	ENSG00000142959	ENSG00000142959	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000132773.12_4	ENSG00000132773.12_4	TOE1	gene	ENSG00000132773	ENSG00000132773	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000070759.17_5	ENSG00000070759.17_5	TESK2	gene	ENSG00000070759	ENSG00000070759	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000280670.3_7	ENSG00000280670.3_7	CCDC163	gene	ENSG00000280670	ENSG00000280670	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000117448.13_6	ENSG00000117448.13_6	AKR1A1	gene	ENSG00000117448	ENSG00000117448	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000159588.15_6	ENSG00000159588.15_6	CCDC17	gene	ENSG00000159588	ENSG00000159588	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000171357.6_4	ENSG00000171357.6_4	LURAP1	gene	ENSG00000171357	ENSG00000171357	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000173660.12_4	ENSG00000173660.12_4	UQCRH	gene	ENSG00000173660	ENSG00000173660	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117481.10_4	ENSG00000117481.10_4	NSUN4	gene	ENSG00000117481	ENSG00000117481	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000117480.16_4	ENSG00000117480.16_4	FAAH	gene	ENSG00000117480	ENSG00000117480	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000123472.12_7	ENSG00000123472.12_7	ATPAF1	gene	ENSG00000123472	ENSG00000123472	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000159658.13_6	ENSG00000159658.13_6	EFCAB14	gene	ENSG00000159658	ENSG00000159658	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000117834.12_7	ENSG00000117834.12_7	SLC5A9	gene	ENSG00000117834	ENSG00000117834	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000085832.17_8	ENSG00000085832.17_8	EPS15	gene	ENSG00000085832	ENSG00000085832	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000169213.7_5	ENSG00000169213.7_5	RAB3B	gene	ENSG00000169213	ENSG00000169213	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000134717.18_5	ENSG00000134717.18_5	BTF3L4	gene	ENSG00000134717	ENSG00000134717	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000157077.14_4	ENSG00000157077.14_4	ZFYVE9	gene	ENSG00000157077	ENSG00000157077	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000154222.14_5	ENSG00000154222.14_5	CC2D1B	gene	ENSG00000154222	ENSG00000154222	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116157.6_4	ENSG00000116157.6_4	GPX7	gene	ENSG00000116157	ENSG00000116157	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162377.6_5	ENSG00000162377.6_5	COA7	gene	ENSG00000162377	ENSG00000162377	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162378.13_4	ENSG00000162378.13_4	ZYG11B	gene	ENSG00000162378	ENSG00000162378	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000121310.17_6	ENSG00000121310.17_6	ECHDC2	gene	ENSG00000121310	ENSG00000121310	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116171.19_6	ENSG00000116171.19_6	SCP2	gene	ENSG00000116171	ENSG00000116171	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000162384.14_5	ENSG00000162384.14_5	CZIB	gene	ENSG00000162384	ENSG00000162384	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162385.11_5	ENSG00000162385.11_5	MAGOH	gene	ENSG00000162385	ENSG00000162385	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000058799.15_5	ENSG00000058799.15_5	YIPF1	gene	ENSG00000058799	ENSG00000058799	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000116209.12_8	ENSG00000116209.12_8	TMEM59	gene	ENSG00000116209	ENSG00000116209	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000215883.10_7	ENSG00000215883.10_7	CYB5RL	gene	ENSG00000215883	ENSG00000215883	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000116221.15_3	ENSG00000116221.15_3	MRPL37	gene	ENSG00000116221	ENSG00000116221	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000157216.15_7	ENSG00000157216.15_7	SSBP3	gene	ENSG00000157216	ENSG00000157216	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000162390.17_3	ENSG00000162390.17_3	ACOT11	gene	ENSG00000162390	ENSG00000162390	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000243725.7_5	ENSG00000243725.7_5	TTC4	gene	ENSG00000243725	ENSG00000243725	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162396.6_5	ENSG00000162396.6_5	PARS2	gene	ENSG00000162396	ENSG00000162396	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162402.14_5	ENSG00000162402.14_5	USP24	gene	ENSG00000162402	ENSG00000162402	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000162601.11_6	ENSG00000162601.11_6	MYSM1	gene	ENSG00000162601	ENSG00000162601	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000172456.18_5	ENSG00000172456.18_5	FGGY	gene	ENSG00000172456	ENSG00000172456	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000162604.12_9	ENSG00000162604.12_9	TM2D1	gene	ENSG00000162604	ENSG00000162604	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000132849.20_7	ENSG00000132849.20_7	PATJ	gene	ENSG00000132849	ENSG00000132849	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000240563.2_4	ENSG00000240563.2_4	L1TD1	gene	ENSG00000240563	ENSG00000240563	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000132854.19_5	ENSG00000132854.19_5	KANK4	gene	ENSG00000132854	ENSG00000132854	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000088035.18_7	ENSG00000088035.18_7	ALG6	gene	ENSG00000088035	ENSG00000088035	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000142856.16_4	ENSG00000142856.16_4	ITGB3BP	gene	ENSG00000142856	ENSG00000142856	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162437.14_3	ENSG00000162437.14_3	RAVER2	gene	ENSG00000162437	ENSG00000162437	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162434.13_6	ENSG00000162434.13_6	JAK1	gene	ENSG00000162434	ENSG00000162434	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116678.20_5	ENSG00000116678.20_5	LEPR	gene	ENSG00000116678	ENSG00000116678	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000116783.15_6	ENSG00000116783.15_6	TNNI3K	gene	ENSG00000116783	ENSG00000116783	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000116791.14_6	ENSG00000116791.14_6	CRYZ	gene	ENSG00000116791	ENSG00000116791	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162623.16_5	ENSG00000162623.16_5	TYW3	gene	ENSG00000162623	ENSG00000162623	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000137968.16_4	ENSG00000137968.16_4	SLC44A5	gene	ENSG00000137968	ENSG00000137968	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117054.14_7	ENSG00000117054.14_7	ACADM	gene	ENSG00000117054	ENSG00000117054	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000226415.1_4	ENSG00000226415.1_4	TPI1P1	gene	ENSG00000226415	ENSG00000226415	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117069.15_4	ENSG00000117069.15_4	ST6GALNAC5	gene	ENSG00000117069	ENSG00000117069	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000142892.15_7	ENSG00000142892.15_7	PIGK	gene	ENSG00000142892	ENSG00000142892	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000154027.19_5	ENSG00000154027.19_5	AK5	gene	ENSG00000154027	ENSG00000154027	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162616.9_5	ENSG00000162616.9_5	DNAJB4	gene	ENSG00000162616	ENSG00000162616	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000117151.13_6	ENSG00000117151.13_6	CTBS	gene	ENSG00000117151	ENSG00000117151	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162643.13_5	ENSG00000162643.13_5	WDR63	gene	ENSG00000162643	ENSG00000162643	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000055732.13_5	ENSG00000055732.13_5	MCOLN3	gene	ENSG00000055732	ENSG00000055732	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000280099.1_5	ENSG00000280099.1_5	AL603750.1	gene	ENSG00000280099	ENSG00000280099	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162642.14_5	ENSG00000162642.14_5	C1orf52	gene	ENSG00000162642	ENSG00000162642	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000153904.20_7	ENSG00000153904.20_7	DDAH1	gene	ENSG00000153904	ENSG00000153904	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117174.11_6	ENSG00000117174.11_6	ZNHIT6	gene	ENSG00000117174	ENSG00000117174	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000122417.15_10	ENSG00000122417.15_10	ODF2L	gene	ENSG00000122417	ENSG00000122417	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000183291.17_10	ENSG00000183291.17_10	SELENOF	gene	ENSG00000183291	ENSG00000183291	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000153936.17_5	ENSG00000153936.17_5	HS2ST1	gene	ENSG00000153936	ENSG00000153936	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000267272.5_6	ENSG00000267272.5_6	LINC01140	gene	ENSG00000267272	ENSG00000267272	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000143013.13_4	ENSG00000143013.13_4	LMO4	gene	ENSG00000143013	ENSG00000143013	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000065243.20_6	ENSG00000065243.20_6	PKN2	gene	ENSG00000065243	ENSG00000065243	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000137944.18_8	ENSG00000137944.18_8	KYAT3	gene	ENSG00000137944	ENSG00000137944	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117226.12_6	ENSG00000117226.12_6	GBP3	gene	ENSG00000117226	ENSG00000117226	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000117228.10_5	ENSG00000117228.10_5	GBP1	gene	ENSG00000117228	ENSG00000117228	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000197147.13_6	ENSG00000197147.13_6	LRRC8B	gene	ENSG00000197147	ENSG00000197147	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000233593.10_10	ENSG00000233593.10_10	LINC02609	gene	ENSG00000233593	ENSG00000233593	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162669.16_5	ENSG00000162669.16_5	HFM1	gene	ENSG00000162669	ENSG00000162669	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000097046.13_4	ENSG00000097046.13_4	CDC7	gene	ENSG00000097046	ENSG00000097046	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000069702.11_7	ENSG00000069702.11_7	TGFBR3	gene	ENSG00000069702	ENSG00000069702	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000189195.14_7	ENSG00000189195.14_7	BTBD8	gene	ENSG00000189195	ENSG00000189195	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000174842.17_5	ENSG00000174842.17_5	GLMN	gene	ENSG00000174842	ENSG00000174842	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000122483.17_6	ENSG00000122483.17_6	CCDC18	gene	ENSG00000122483	ENSG00000122483	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000223745.8_9	ENSG00000223745.8_9	CCDC18-AS1	gene	ENSG00000223745	ENSG00000223745	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000117505.13_4	ENSG00000117505.13_4	DR1	gene	ENSG00000117505	ENSG00000117505	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000023909.10_5	ENSG00000023909.10_5	GCLM	gene	ENSG00000023909	ENSG00000023909	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000224081.9_7	ENSG00000224081.9_7	SLC44A3-AS1	gene	ENSG00000224081	ENSG00000224081	TRUE	TRUE	eGene eIsof	FALSE	TRUE	Distinct only
ENSG00000143036.17_5	ENSG00000143036.17_5	SLC44A3	gene	ENSG00000143036	ENSG00000143036	TRUE	TRUE	eGene eIsof	TRUE	TRUE	Shared Distinct
ENSG00000235501.6_7	ENSG00000235501.6_7	AC105942.1	gene	ENSG00000235501	ENSG00000235501	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000122481.17_5	ENSG00000122481.17_5	RWDD3	gene	ENSG00000122481	ENSG00000122481	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000188641.14_6	ENSG00000188641.14_6	DPYD	gene	ENSG00000188641	ENSG00000188641	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162627.17_6	ENSG00000162627.17_6	SNX7	gene	ENSG00000162627	ENSG00000162627	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000099260.11_5	ENSG00000099260.11_5	PALMD	gene	ENSG00000099260	ENSG00000099260	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000156869.14_7	ENSG00000156869.14_7	FRRS1	gene	ENSG00000156869	ENSG00000156869	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162688.17_5	ENSG00000162688.17_5	AGL	gene	ENSG00000162688	ENSG00000162688	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000224616.3_9	ENSG00000224616.3_9	RTCA-AS1	gene	ENSG00000224616	ENSG00000224616	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000162694.14_6	ENSG00000162694.14_6	EXTL2	gene	ENSG00000162694	ENSG00000162694	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000273204.1_6	ENSG00000273204.1_6	AC104506.1	gene	ENSG00000273204	ENSG00000273204	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000085491.17_6	ENSG00000085491.17_6	SLC25A24	gene	ENSG00000085491	ENSG00000085491	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000121957.14_7	ENSG00000121957.14_7	GPSM2	gene	ENSG00000121957	ENSG00000121957	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000121940.15_4	ENSG00000121940.15_4	CLCC1	gene	ENSG00000121940	ENSG00000121940	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000197780.10_5	ENSG00000197780.10_5	TAF13	gene	ENSG00000197780	ENSG00000197780	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116299.17_6	ENSG00000116299.17_6	KIAA1324	gene	ENSG00000116299	ENSG00000116299	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000181754.7_5	ENSG00000181754.7_5	AMIGO1	gene	ENSG00000181754	ENSG00000181754	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000168765.17_4	ENSG00000168765.17_4	GSTM4	gene	ENSG00000168765	ENSG00000168765	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000213366.13_5	ENSG00000213366.13_5	GSTM2	gene	ENSG00000213366	ENSG00000213366	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000134201.12_10	ENSG00000134201.12_10	GSTM5	gene	ENSG00000134201	ENSG00000134201	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000134202.11_5	ENSG00000134202.11_5	GSTM3	gene	ENSG00000134202	ENSG00000134202	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000198758.10_5	ENSG00000198758.10_5	EPS8L3	gene	ENSG00000198758	ENSG00000198758	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000116396.14_5	ENSG00000116396.14_5	KCNC4	gene	ENSG00000116396	ENSG00000116396	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000224699.9_6	ENSG00000224699.9_6	LAMTOR5-AS1	gene	ENSG00000224699	ENSG00000224699	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000156171.14_4	ENSG00000156171.14_4	DRAM2	gene	ENSG00000156171	ENSG00000156171	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000173947.14_5	ENSG00000173947.14_5	PIFO	gene	ENSG00000173947	ENSG00000173947	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116473.14_3	ENSG00000116473.14_3	RAP1A	gene	ENSG00000116473	ENSG00000116473	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000197852.12_8	ENSG00000197852.12_8	INKA2	gene	ENSG00000197852	ENSG00000197852	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000064703.12_4	ENSG00000064703.12_4	DDX20	gene	ENSG00000064703	ENSG00000064703	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000007341.19_6	ENSG00000007341.19_6	ST7L	gene	ENSG00000007341	ENSG00000007341	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000155363.18_2	ENSG00000155363.18_2	MOV10	gene	ENSG00000155363	ENSG00000155363	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000155366.17_7	ENSG00000155366.17_7	RHOC	gene	ENSG00000155366	ENSG00000155366	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000215866.8_7	ENSG00000215866.8_7	LINC01356	gene	ENSG00000215866	ENSG00000215866	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000224167.2_8	ENSG00000224167.2_8	LINC01357	gene	ENSG00000224167	ENSG00000224167	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000198799.12_5	ENSG00000198799.12_5	LRIG2	gene	ENSG00000198799	ENSG00000198799	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116793.16_7	ENSG00000116793.16_7	PHTF1	gene	ENSG00000116793	ENSG00000116793	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000232450.1_5	ENSG00000232450.1_5	AL133517.1	gene	ENSG00000232450	ENSG00000232450	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000175984.15_6	ENSG00000175984.15_6	DENND2C	gene	ENSG00000175984	ENSG00000175984	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000143061.18_6	ENSG00000143061.18_6	IGSF3	gene	ENSG00000143061	ENSG00000143061	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116830.12_4	ENSG00000116830.12_4	TTF2	gene	ENSG00000116830	ENSG00000116830	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000134253.10_8	ENSG00000134253.10_8	TRIM45	gene	ENSG00000134253	ENSG00000134253	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000134258.12	ENSG00000134258.12	VTCN1	gene	ENSG00000134258	ENSG00000134258	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000196505.11_5	ENSG00000196505.11_5	GDAP2	gene	ENSG00000196505	ENSG00000196505	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000116874.11_5	ENSG00000116874.11_5	WARS2	gene	ENSG00000116874	ENSG00000116874	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000231365.6_8	ENSG00000231365.6_8	WARS2-AS1	gene	ENSG00000231365	ENSG00000231365	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000273131.1	ENSG00000273131.1	RP6-42F4.1	gene	ENSG00000273131	ENSG00000273131	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000236933.1	ENSG00000236933.1	RP11-439A17.7	gene	ENSG00000236933	ENSG00000236933	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000171943.7	ENSG00000171943.7	SRGAP2C	gene	ENSG00000171943	ENSG00000171943	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000269996.1	ENSG00000269996.1	RP11-343N15.5	gene	ENSG00000269996	ENSG00000269996	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000223804.1	ENSG00000223804.1	RP6-206I17.1	gene	ENSG00000223804	ENSG00000223804	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000196369.6	ENSG00000196369.6	SRGAP2B	gene	ENSG00000196369	ENSG00000196369	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000281741.2_5	ENSG00000281741.2_5	AC241377.4	gene	ENSG00000281741	ENSG00000281741	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000281571.2_4	ENSG00000281571.2_4	AC241585.2	gene	ENSG00000281571	ENSG00000281571	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000236943.2	ENSG00000236943.2	RP11-640M9.1	gene	ENSG00000236943	ENSG00000236943	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000225241.3	ENSG00000225241.3	RP11-640M9.2	gene	ENSG00000225241	ENSG00000225241	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000178104.19_6	ENSG00000178104.19_6	PDE4DIP	gene	ENSG00000178104	ENSG00000178104	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000286019.1_2	ENSG00000286019.1_2	NOTCH2NLB	gene	ENSG00000286019	ENSG00000286019	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000286219.1_3	ENSG00000286219.1_3	NOTCH2NLC	gene	ENSG00000286219	ENSG00000286219	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000233396.8_7	ENSG00000233396.8_7	LINC01719	gene	ENSG00000233396	ENSG00000233396	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000265241.7_6	ENSG00000265241.7_6	RBM8A	gene	ENSG00000265241	ENSG00000265241	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000207418.1	ENSG00000207418.1	RNVU1-7	gene	ENSG00000207418	ENSG00000207418	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000152042.13	ENSG00000152042.13	NBPF11	gene	ENSG00000152042	ENSG00000152042	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000232637.3	ENSG00000232637.3	WI2-3658N16.1	gene	ENSG00000232637	ENSG00000232637	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000186275.7	ENSG00000186275.7	NBPF12	gene	ENSG00000186275	ENSG00000186275	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000131791.8_5	ENSG00000131791.8_5	PRKAB2	gene	ENSG00000131791	ENSG00000131791	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
